TransactionAmt,ProductCD,card1,card2,card3,card4,card5,card6,addr1,addr2,P_emaildomain,isFraud,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,dist1,dist2,dist3,dist4,dist5,dist6,dist7,dist8,dist9,dist10,dist11,dist12,dist13,dist14,dist15,M1,M2,M3,M4,M5,M6,M7,M8,M9
130.11529019084793,R,15742,167,150,mastercard,175,debit,377,60,gmail.com,0,2,0,3,1,1,1,2,1,0,2,0,2,1,2,348,74,,,,,,,,,,,,,,,,,T,T,,F,,F
19.95705614514259,W,2134,334,,discover,173,debit,403,60,yahoo.com,0,1,1,0,1,1,0,2,2,1,0,0,1,2,2,498,217,,,,,,,,,,,,,,,,T,F,T,,F,T,T
84.92538425259612,H,4654,513,,visa,158,credit,274,87,gmail.com,0,1,1,1,1,0,0,0,1,2,2,1,1,0,1,93,80,,,,,,,,,,,,,,,,F,T,F,,,,T
51.952116526428426,H,6012,150,,amex,235,credit,274,60,gmail.com,0,1,1,0,1,3,1,0,1,1,1,0,1,1,2,479,257,,,,,,,,,,,,,,,,F,,F,,F,,T
152.16219506105284,S,8387,541,150,visa,114,debit,403,96,yahoo.com,0,0,0,1,0,2,2,0,0,3,0,0,2,1,2,452,421,,,,,,,,,,,,,,,T,T,F,,,,T,
110.41143768913466,R,12922,509,185,discover,246,debit,486,87,yahoo.com,0,1,1,2,1,0,2,1,2,1,1,1,1,2,0,177,84,,,,,,,,,,,,,,,T,F,,F,F,,,F
22.347779278759464,H,14826,431,,amex,148,debit,151,60,yahoo.com,0,1,1,1,2,1,3,1,2,2,0,1,0,0,1,84,436,,,,,,,,,,,,,,T,,F,T,F,F,T,T,F
5.632654325977619,C,9007,588,150,visa,150,debit,189,96,yahoo.com,0,4,1,1,1,2,1,0,1,1,0,2,1,3,0,37,168,,,,,,,,,,,,,,,T,,F,,,F,,F
48.41134632924235,W,14620,101,185,discover,127,credit,122,87,yahoo.com,0,0,2,4,1,1,2,2,0,1,2,1,2,3,1,91,395,,,,,,,,,,,,,,T,F,T,,F,F,T,F,T
202.6173197703815,S,7872,226,150,mastercard,192,credit,338,87,,0,1,0,0,2,0,1,0,3,1,1,1,2,4,1,284,383,,,,,,,,,,,,,,,F,,T,,F,,,T
346.34471536527167,C,11082,422,,mastercard,139,debit,104,87,,0,1,2,1,2,1,0,1,2,0,3,1,1,1,1,183,452,,,,,,,,,,,,,,F,,T,,F,,F,T,F
145.77683276256667,R,8149,527,150,amex,224,debit,490,96,yahoo.com,0,0,3,2,0,1,0,1,1,2,1,1,0,0,0,220,127,,,,,,,,,,,,,,T,F,F,F,F,,,F,
27.419724659239158,R,12917,487,150,mastercard,181,credit,407,96,hotmail.com,0,2,1,0,2,2,1,0,0,2,1,1,1,4,1,213,96,,,,,,,,,,,,,,,T,,F,,F,,,
102.44692452542337,S,2394,221,,amex,154,credit,266,60,,0,1,1,0,1,0,0,2,2,3,2,0,1,0,0,413,185,,,,,,,,,,,,,,T,T,T,,F,T,,T,
48.68677441712703,S,9198,188,,discover,131,credit,145,87,gmail.com,0,1,1,0,3,0,2,0,2,2,1,2,0,0,3,335,83,,,,,,,,,,,,,,,F,F,T,F,T,T,T,
25.167958024844044,S,9048,214,,amex,233,debit,391,87,,0,2,2,2,1,1,1,1,2,0,2,0,2,1,0,40,418,,,,,,,,,,,,,,T,F,F,,F,T,,T,T
256.17408553237004,W,9980,220,,amex,140,credit,290,60,yahoo.com,0,1,1,0,1,1,1,0,0,2,0,0,0,0,1,389,490,,,,,,,,,,,,,,,,,,,,,T,T
334.0580686920767,C,13142,337,185,visa,247,credit,441,87,,0,1,1,0,1,0,0,1,1,1,0,3,2,2,0,444,89,,,,,,,,,,,,,,T,,F,F,,F,F,F,F
141.02337589918716,C,7270,572,185,mastercard,202,credit,214,96,yahoo.com,0,0,0,1,2,1,0,0,1,1,1,1,0,2,1,239,444,,,,,,,,,,,,,,F,,,F,,,T,T,F
297.64144236699724,H,16649,175,150,mastercard,101,credit,229,87,gmail.com,0,0,2,1,3,0,0,1,2,2,2,2,0,0,2,363,476,,,,,,,,,,,,,,F,F,T,T,T,T,,T,F
242.51124979941295,R,14202,521,,mastercard,158,debit,288,60,yahoo.com,0,1,0,1,0,1,0,2,1,0,0,0,0,4,2,442,388,,,,,,,,,,,,,,T,F,T,F,T,,T,,F
40.21220047273096,C,15970,457,185,amex,245,debit,179,87,gmail.com,0,1,2,1,1,0,1,0,1,2,1,1,2,0,0,61,440,,,,,,,,,,,,,,,T,F,F,,F,T,T,F
59.8865177279993,C,6698,527,185,visa,187,debit,182,96,gmail.com,1,1,1,1,2,1,2,0,2,3,1,2,1,0,1,484,71,,,,,,,,,,,,,,F,T,T,F,T,,T,F,F
29.65729817080158,W,14467,351,,mastercard,115,credit,488,60,hotmail.com,0,1,2,1,1,1,1,1,2,2,1,1,2,1,1,54,119,,,,,,,,,,,,,,F,F,T,,,T,F,F,T
281.3156625031259,S,10242,305,150,amex,232,debit,485,96,gmail.com,0,0,2,0,0,2,2,1,0,2,1,2,0,1,2,101,214,,,,,,,,,,,,,,T,,T,,,T,,,
46.127785922329174,S,7035,359,,mastercard,179,credit,193,60,yahoo.com,0,0,1,2,2,0,1,1,0,2,1,1,1,1,1,222,272,,,,,,,,,,,,,,F,,F,,F,F,T,T,T
160.52765447068933,R,8455,452,,amex,210,credit,342,60,,0,3,1,1,1,0,0,1,1,0,2,1,1,1,1,49,145,,,,,,,,,,,,,,,T,T,,T,T,F,T,F
12.355535180515902,S,10952,542,150,amex,112,debit,222,96,hotmail.com,0,1,1,2,0,0,0,0,0,0,1,0,2,0,1,11,382,,,,,,,,,,,,,,,F,,,F,T,,T,T
29.222593006469467,C,3587,423,,discover,175,debit,313,87,yahoo.com,0,3,1,1,1,1,0,1,1,1,0,2,0,2,0,274,439,,,,,,,,,,,,,,,T,F,T,F,,F,F,F
177.03073069692326,S,2997,476,185,mastercard,111,credit,395,87,hotmail.com,0,1,0,1,2,1,0,2,0,0,0,1,0,1,1,100,350,,,,,,,,,,,,,,F,,F,,T,F,F,T,
82.94539438956512,W,1151,494,,discover,142,credit,115,87,yahoo.com,0,0,1,3,1,2,2,1,0,0,1,0,0,0,3,486,0,,,,,,,,,,,,,,,F,T,F,,,T,T,F
9.214063529836933,C,7141,405,150,amex,144,debit,346,96,,0,1,0,0,1,0,0,1,0,0,1,2,2,0,2,295,323,,,,,,,,,,,,,,F,,,T,T,T,,F,T
69.73657574847022,R,7978,483,150,amex,112,credit,174,87,gmail.com,0,3,1,0,0,0,3,0,3,0,0,2,1,1,1,465,474,,,,,,,,,,,,,,F,T,F,F,F,,T,T,T
329.07977408433385,C,15697,320,150,amex,226,debit,316,87,hotmail.com,0,2,0,0,0,0,1,0,0,1,1,1,0,0,3,148,481,,,,,,,,,,,,,,F,F,,F,,T,F,T,T
89.1207553920086,H,15708,533,150,discover,178,credit,393,87,gmail.com,0,1,0,1,2,1,2,2,0,0,1,1,0,2,1,53,341,,,,,,,,,,,,,,T,,F,,,F,T,F,T
82.09907529438507,H,5044,216,,mastercard,100,debit,496,96,,0,0,0,1,1,3,0,0,1,2,4,0,1,0,2,16,209,,,,,,,,,,,,,,F,T,F,,F,,F,T,
39.31117398520739,W,4867,301,,mastercard,134,debit,399,60,hotmail.com,0,1,3,1,1,1,1,1,1,1,0,1,1,1,0,446,121,,,,,,,,,,,,,,F,,F,T,F,F,T,T,F
156.53222086021745,W,7877,199,185,visa,198,credit,442,60,yahoo.com,0,0,2,2,0,2,0,1,3,2,0,1,0,1,0,290,121,,,,,,,,,,,,,,,T,,F,,,,F,T
162.7898013077718,W,2557,145,,amex,239,debit,184,87,,0,0,2,3,1,1,1,1,3,0,2,0,0,1,1,445,84,,,,,,,,,,,,,,F,T,,,,F,T,,T
101.32160574958895,H,14296,365,,mastercard,180,debit,269,96,yahoo.com,0,1,0,1,0,0,1,0,2,0,0,0,2,1,0,431,138,,,,,,,,,,,,,,T,,T,F,F,T,F,F,T
152.21232874409336,S,12254,272,,discover,124,credit,444,87,yahoo.com,0,1,2,2,1,3,1,2,1,1,0,0,1,1,0,406,190,,,,,,,,,,,,,,F,F,T,T,F,F,F,F,T
36.41581867191708,W,2599,588,150,mastercard,129,debit,226,60,yahoo.com,0,0,1,1,0,2,0,0,1,1,0,3,0,3,1,359,134,,,,,,,,,,,,,,T,F,,,F,T,F,T,T
63.08411922089703,S,4195,175,150,discover,131,debit,416,96,yahoo.com,0,1,1,0,0,1,0,2,0,0,0,0,1,0,2,37,243,,,,,,,,,,,,,,F,F,F,F,T,,T,,T
55.51891440495066,S,4635,541,150,visa,143,debit,286,60,yahoo.com,0,1,2,0,0,0,0,1,3,0,1,1,1,1,0,485,477,,,,,,,,,,,,,,,F,,F,T,,,F,
9.775249734536558,H,15602,361,185,amex,120,credit,453,96,yahoo.com,0,1,4,0,3,2,0,2,0,1,0,1,2,1,2,65,428,,,,,,,,,,,,,,,,F,,T,T,F,T,
43.86943531219662,W,12240,176,150,amex,233,debit,152,87,,0,1,0,1,1,1,0,3,0,1,0,1,1,0,0,411,205,,,,,,,,,,,,,,T,F,,T,F,F,,T,T
141.75710099700373,H,2393,375,185,mastercard,105,credit,234,96,gmail.com,0,0,0,2,4,1,0,0,1,1,1,1,0,0,1,398,285,,,,,,,,,,,,,,T,,,,,F,,F,T
23.362018929828963,R,12686,278,185,mastercard,106,debit,416,60,hotmail.com,0,1,0,0,0,1,0,0,1,1,0,2,2,2,1,326,171,,,,,,,,,,,,,,T,F,T,F,T,F,F,,T
183.89864072217662,R,10001,293,185,discover,184,debit,491,87,yahoo.com,0,0,0,1,3,0,1,1,1,0,1,0,3,0,0,325,98,,,,,,,,,,,,,,F,F,T,T,T,T,F,,F
75.27772598544,C,12982,254,185,discover,101,credit,372,60,gmail.com,0,2,0,0,1,0,0,2,0,1,1,0,0,1,1,412,340,,,,,,,,,,,,,,T,,,T,F,T,,F,T
7.418880065714004,C,15733,558,150,discover,173,debit,145,60,gmail.com,0,1,0,0,2,1,2,2,2,1,1,0,0,1,0,344,381,,,,,,,,,,,,,,T,T,,F,F,T,,,T
109.65996506004514,W,10190,399,,visa,225,credit,472,96,yahoo.com,0,1,0,1,0,0,1,1,1,2,2,0,1,0,0,34,76,,,,,,,,,,,,,,F,T,T,T,F,T,T,,T
31.4691788355744,W,7379,577,,discover,237,credit,281,60,gmail.com,0,3,2,1,0,2,0,1,0,2,4,1,0,0,0,378,21,,,,,,,,,,,,,,,T,T,F,F,F,T,T,F
66.43204458419869,S,10337,211,150,discover,108,credit,313,87,yahoo.com,0,1,1,0,0,0,2,0,0,0,0,1,4,1,1,285,496,,,,,,,,,,,,,,F,T,,F,T,F,F,,F
124.34703503254576,H,7611,461,150,discover,133,credit,278,87,gmail.com,0,0,1,2,2,2,0,0,0,0,1,2,1,2,1,428,302,,,,,,,,,,,,,,T,T,,F,,F,F,,
84.83738539079081,S,11698,557,150,amex,136,debit,126,60,,0,2,0,1,0,2,0,0,0,0,1,0,1,1,1,134,359,,,,,,,,,,,,,,F,,,F,T,,,,F
40.203783527854974,C,4241,556,,mastercard,133,credit,420,87,gmail.com,0,0,2,3,3,2,1,1,1,1,2,1,2,0,1,235,88,,,,,,,,,,,,,,,T,T,,F,F,T,F,T
53.5335598635845,W,17805,268,185,visa,154,credit,224,96,hotmail.com,0,0,1,1,2,2,1,2,1,0,0,1,2,0,2,254,414,,,,,,,,,,,,,,,,F,T,,T,,F,F
47.951307443691924,R,11060,375,,visa,212,debit,400,96,,0,2,0,1,1,0,1,2,2,1,0,1,2,1,1,300,229,,,,,,,,,,,,,,,T,,,F,F,,,
51.94779252781624,R,1214,379,,amex,160,credit,438,60,yahoo.com,0,3,0,1,1,1,1,3,0,2,2,1,0,1,1,56,2,,,,,,,,,,,,,,F,,F,,F,,F,,T
104.78504964186229,R,9758,419,185,mastercard,101,debit,180,60,,0,2,1,0,0,3,1,0,1,0,1,3,0,0,2,469,341,,,,,,,,,,,,,,F,,F,,,F,T,F,
139.70628068332235,R,9116,145,,visa,140,debit,156,60,hotmail.com,0,1,1,0,1,1,1,0,1,0,0,1,1,1,0,257,485,,,,,,,,,,,,,,T,T,T,T,F,,T,T,F
2.2910392221753177,R,3645,223,,mastercard,104,credit,477,87,gmail.com,0,2,0,4,1,0,2,2,2,1,1,0,0,1,0,141,1,,,,,,,,,,,,,,,T,,F,,T,,F,
51.54096622949279,H,10742,404,150,amex,224,credit,442,87,yahoo.com,0,1,1,1,1,2,0,2,1,0,0,1,0,0,3,33,431,,,,,,,,,,,,,,T,T,,,T,T,T,T,T
117.08245794451891,R,10835,519,185,discover,158,debit,243,87,hotmail.com,0,0,1,1,1,1,1,0,1,0,0,0,1,2,0,199,263,,,,,,,,,,,,,,,T,T,,T,T,F,,F
90.41311178283237,R,15403,169,150,amex,146,debit,425,96,yahoo.com,0,0,0,1,0,2,2,1,1,4,1,0,0,0,1,356,245,,,,,,,,,,,,,,T,F,F,F,T,F,F,F,
33.38355325711191,W,9570,295,185,visa,168,debit,102,87,,0,2,1,3,0,1,2,1,0,3,1,0,0,0,0,174,388,,,,,,,,,,,,,,F,,T,T,F,T,F,F,
136.52161976617944,R,1385,371,185,visa,137,credit,377,60,gmail.com,0,0,1,0,1,0,1,2,1,1,0,2,1,1,3,449,0,,,,,,,,,,,,,,T,T,T,,,T,T,F,F
6.734000656853281,H,16045,305,150,discover,152,debit,148,60,,0,0,0,3,0,1,3,0,0,3,1,1,4,1,2,399,318,,,,,,,,,,,,,,,F,,,,F,T,T,
20.431169666181766,R,16364,389,,mastercard,180,debit,313,87,,0,0,1,0,0,2,0,2,0,0,0,0,2,1,1,493,101,,,,,,,,,,,,,,F,T,,T,,,F,,
15.928695151477706,S,3845,492,185,amex,211,debit,260,96,hotmail.com,0,2,1,1,0,0,1,1,1,2,3,1,2,2,1,100,210,,,,,,,,,,,,,,,F,,,F,F,T,F,F
3.7230687971587155,S,4579,590,150,amex,111,debit,449,96,hotmail.com,0,1,1,1,0,2,1,0,0,1,1,1,0,2,2,90,165,,,,,,,,,,,,,,F,F,F,T,F,F,T,T,F
82.60303753295882,S,9305,221,185,discover,114,debit,219,60,hotmail.com,0,1,0,1,2,2,1,2,0,0,1,0,2,1,1,425,365,,,,,,,,,,,,,,T,F,,F,,T,F,,F
134.64058276390332,W,14943,284,185,discover,244,debit,109,87,,0,0,0,2,0,3,2,3,2,2,2,2,1,1,1,141,380,,,,,,,,,,,,,,F,,,F,T,,F,F,T
41.76521380555119,W,17355,427,150,mastercard,141,debit,456,96,gmail.com,0,2,2,0,1,0,1,0,1,1,1,0,1,4,2,53,89,,,,,,,,,,,,,,T,F,T,T,T,,T,,F
48.87901761101241,W,2859,346,,discover,143,debit,403,87,hotmail.com,0,0,0,2,1,0,0,3,2,0,0,0,0,3,1,64,405,,,,,,,,,,,,,,,,T,,,,T,F,F
22.88870931283084,H,9940,568,185,amex,244,debit,173,60,hotmail.com,0,0,3,3,1,2,0,3,1,2,0,0,1,2,2,330,321,,,,,,,,,,,,,,F,F,,T,T,T,,F,
48.90663194760922,S,12848,229,185,amex,224,credit,413,96,hotmail.com,0,2,1,1,0,1,1,0,1,1,0,3,0,0,0,100,369,,,,,,,,,,,,,,,T,T,F,F,F,,F,T
62.04914733691754,C,17581,156,,mastercard,171,debit,160,60,,0,1,2,1,0,4,2,2,2,2,2,1,1,1,1,295,35,,,,,,,,,,,,,,T,F,,T,,,T,F,T
85.18420717072482,H,8494,155,185,discover,124,credit,473,87,yahoo.com,0,0,0,1,1,0,0,0,1,1,2,3,2,0,2,457,115,,,,,,,,,,,,,,,,,F,T,,,F,T
208.77348306999943,W,5042,548,150,discover,195,debit,251,96,yahoo.com,0,0,2,0,3,1,2,0,0,0,0,1,3,1,3,0,9,,,,,,,,,,,,,,F,T,F,,T,F,F,T,
690.2777409012285,W,13084,187,185,visa,115,credit,212,60,gmail.com,1,0,0,1,0,0,1,3,0,0,1,1,1,1,1,425,99,,,,,,,,,,,,,,,,T,F,F,T,,T,T
47.47759419942824,H,11029,383,,amex,137,credit,404,60,gmail.com,0,0,0,1,2,0,2,2,1,0,1,1,0,1,1,383,53,,,,,,,,,,,,,,F,T,F,F,,F,T,T,
70.43070837238977,R,16877,473,150,amex,159,debit,277,96,gmail.com,0,2,1,1,3,0,0,0,0,2,1,2,1,1,2,402,381,,,,,,,,,,,,,,T,T,F,F,F,,F,F,F
83.59499035289842,R,3272,257,185,amex,152,debit,439,96,gmail.com,0,1,3,1,1,0,3,1,1,1,1,4,1,0,0,135,183,,,,,,,,,,,,,,T,F,,,F,T,,,T
45.944387488899544,W,12046,480,185,amex,160,credit,384,87,gmail.com,0,0,2,1,1,1,0,2,2,2,4,1,1,0,1,18,417,,,,,,,,,,,,,,,T,T,T,F,T,T,,T
4.514742729592967,S,12623,523,,discover,116,credit,402,60,,0,0,4,0,0,4,2,1,1,0,1,0,1,2,1,279,244,,,,,,,,,,,,,,,F,F,T,T,F,T,F,
76.51632075175011,C,8477,379,150,amex,231,credit,122,87,yahoo.com,0,0,2,1,1,1,0,2,2,0,1,1,1,2,0,457,59,,,,,,,,,,,,,,F,T,T,,,,T,T,
81.02711736884434,S,9998,592,150,mastercard,150,debit,291,96,yahoo.com,0,0,0,0,1,1,2,1,2,1,1,0,1,0,1,39,235,,,,,,,,,,,,,,,,F,F,,F,,,F
56.699389932010426,C,16455,361,150,visa,225,debit,359,60,yahoo.com,0,0,1,1,1,1,1,2,0,3,0,2,2,4,1,247,55,,,,,,,,,,,,,,T,T,F,T,F,,F,F,T
91.98715542989481,W,17739,112,185,amex,174,credit,431,87,hotmail.com,0,2,2,3,1,0,2,1,0,1,3,1,2,0,1,84,293,,,,,,,,,,,,,,T,T,T,T,T,,T,T,F
231.05075523808497,S,11553,282,185,discover,218,credit,474,60,hotmail.com,0,1,1,1,1,1,1,1,2,1,2,1,1,2,0,152,187,,,,,,,,,,,,,,T,F,T,,T,F,,T,
38.66635243502115,W,9036,153,150,discover,152,debit,372,96,hotmail.com,0,2,1,0,0,3,0,2,0,0,1,3,1,1,3,188,104,,,,,,,,,,,,,,,T,T,T,,T,T,F,
179.3890199383692,S,12772,528,150,discover,111,debit,301,96,hotmail.com,0,0,0,2,0,0,0,1,0,1,2,1,0,1,0,439,275,,,,,,,,,,,,,,,,F,F,T,T,,T,F
153.97638655713914,W,12608,277,185,amex,133,credit,149,87,,0,2,1,1,0,0,0,1,1,1,0,0,0,1,1,285,476,,,,,,,,,,,,,,,,T,T,T,F,,,
0.6728003669978636,C,14178,581,,amex,102,debit,479,96,yahoo.com,0,0,2,1,0,1,1,0,0,1,2,0,1,1,0,13,144,,,,,,,,,,,,,,,T,F,T,F,,,T,F
41.19671017192644,W,9774,341,185,mastercard,232,credit,400,87,hotmail.com,0,0,0,0,2,0,2,0,1,0,0,0,1,1,0,415,362,,,,,,,,,,,,,,,F,T,F,F,,T,F,
44.70571070278533,S,13501,173,185,visa,182,credit,200,96,hotmail.com,0,1,2,2,1,1,0,0,1,0,0,0,2,1,0,207,4,,,,,,,,,,,,,,T,T,,F,T,T,F,,F
17.46775187378852,H,15906,293,185,mastercard,226,debit,126,60,,0,1,2,0,2,1,0,4,0,2,1,1,1,1,2,25,127,,,,,,,,,,,,,,F,F,F,F,T,F,T,T,F
167.74556524923824,R,15783,585,185,mastercard,192,credit,240,60,hotmail.com,0,1,1,0,0,2,1,0,0,2,0,0,1,1,0,446,253,,,,,,,,,,,,,,T,T,T,F,,T,,T,F
46.177199606511785,H,10334,466,185,amex,182,debit,189,87,yahoo.com,0,1,1,1,2,0,0,3,0,0,0,2,1,1,0,477,373,,,,,,,,,,,,,,,F,F,T,,F,F,,
131.93317629248259,W,2509,437,,mastercard,107,credit,499,87,,0,0,1,1,1,2,0,0,1,1,1,0,0,2,0,241,109,,,,,,,,,,,,,,F,T,,T,F,T,T,T,F
246.2643564600944,S,6290,216,,amex,114,debit,352,60,yahoo.com,0,2,1,1,1,0,0,1,1,1,0,1,0,3,1,425,414,,,,,,,,,,,,,,T,T,,F,,T,F,T,T
11.589342487864068,S,7396,312,185,visa,101,credit,322,87,yahoo.com,0,2,1,1,1,0,1,1,3,1,0,1,0,0,2,191,292,,,,,,,,,,,,,,,T,F,F,F,F,F,F,T
108.58934507669922,C,6916,410,150,amex,119,debit,402,96,hotmail.com,0,0,1,1,1,3,0,2,0,1,1,1,1,2,0,63,406,,,,,,,,,,,,,,,F,,F,T,F,T,F,T
118.60815378438778,H,13205,322,185,mastercard,234,debit,147,60,,0,1,0,0,2,1,1,0,0,0,0,2,0,1,1,185,219,,,,,,,,,,,,,,T,F,T,,T,F,T,F,F
27.563734974673356,S,17104,262,150,discover,150,debit,407,96,hotmail.com,0,2,0,3,0,1,2,0,2,2,0,1,1,0,2,45,390,,,,,,,,,,,,,,F,,,T,,T,T,F,
118.65622954139832,H,14908,323,,visa,140,credit,257,87,gmail.com,0,1,1,0,2,1,1,2,2,0,1,0,0,0,0,91,362,,,,,,,,,,,,,,F,T,,T,,T,T,T,T
125.87379063884879,H,9727,132,150,visa,165,credit,218,60,yahoo.com,0,1,1,0,1,0,1,3,0,1,0,1,2,0,0,312,414,,,,,,,,,,,,,,F,F,T,,T,T,,F,
169.5497445880486,W,1259,164,150,discover,106,credit,208,96,,0,1,1,3,2,1,0,1,1,1,2,1,2,3,2,431,104,,,,,,,,,,,,,,T,T,,T,T,F,T,T,
153.41670961233376,R,11032,429,185,visa,122,credit,444,60,hotmail.com,0,3,1,0,0,0,0,1,1,2,0,0,1,2,2,381,342,,,,,,,,,,,,,,T,T,T,F,,T,,,F
48.76535643631712,S,15404,345,,visa,160,debit,142,60,yahoo.com,0,0,1,2,0,1,1,0,0,1,1,1,1,1,0,61,367,,,,,,,,,,,,,,,,F,,,T,F,,
71.32988813723841,C,8500,364,185,amex,158,credit,150,96,,0,0,0,0,1,2,3,0,1,0,1,1,2,0,0,332,64,,,,,,,,,,,,,,F,F,F,,,,F,F,F
410.6294176285431,C,3809,233,150,discover,131,credit,416,87,hotmail.com,0,4,0,3,1,1,1,2,1,2,0,1,1,0,1,406,203,,,,,,,,,,,,,,F,,F,,T,T,T,,F
50.89933939573641,W,12345,509,185,discover,248,debit,171,60,yahoo.com,0,0,1,2,1,0,1,2,1,1,1,1,0,0,1,106,462,,,,,,,,,,,,,,F,T,T,,F,F,T,,F
22.66068987454765,C,5899,334,,visa,216,debit,163,96,hotmail.com,0,0,0,0,3,0,2,0,2,1,1,0,0,0,1,210,453,,,,,,,,,,,,,,T,T,T,T,,T,,,T
40.68973700145204,C,9691,575,,discover,191,debit,264,96,hotmail.com,0,0,1,2,0,1,1,2,0,0,2,0,1,1,2,469,348,,,,,,,,,,,,,,,,T,,F,F,F,F,
65.30217587756233,S,4612,232,150,discover,121,credit,437,60,gmail.com,0,1,1,1,1,2,1,1,0,1,0,1,0,0,0,198,378,,,,,,,,,,,,,,T,F,T,F,F,,F,T,F
9.114235315294481,H,4180,382,185,amex,171,debit,435,96,gmail.com,0,1,0,1,0,2,3,2,3,0,0,1,1,0,2,272,292,,,,,,,,,,,,,,T,F,F,T,T,,T,,
123.81548505554127,S,7435,380,185,visa,246,credit,249,60,gmail.com,0,1,1,1,0,1,1,0,1,3,1,3,1,2,1,342,349,,,,,,,,,,,,,,F,F,F,,T,F,,T,F
67.87928296565475,W,3240,459,150,amex,105,credit,163,96,,0,0,1,1,2,2,1,1,2,1,0,2,0,0,1,212,184,,,,,,,,,,,,,,F,T,F,T,T,T,T,F,F
11.538941581466839,C,8732,422,185,discover,106,debit,232,87,gmail.com,0,1,1,1,1,1,1,2,1,2,1,1,3,3,2,342,52,,,,,,,,,,,,,,,F,,T,,,T,F,T
46.50878741969166,S,9293,137,185,discover,249,credit,282,60,gmail.com,0,0,0,0,1,1,1,0,0,2,1,0,1,1,1,238,88,,,,,,,,,,,,,,F,,,,T,,,,
11.356411711965144,C,3036,233,185,discover,107,credit,218,60,hotmail.com,0,1,1,2,2,0,0,1,1,0,4,1,1,2,0,187,106,,,,,,,,,,,,,,T,F,,T,T,,T,T,F
11.140937162630028,W,3573,447,,amex,167,credit,229,60,,0,1,0,1,1,2,1,0,1,0,0,0,2,0,1,66,169,,,,,,,,,,,,,,T,T,,F,T,F,,T,F
12.62926363084939,S,8061,525,,visa,180,debit,146,87,gmail.com,1,1,0,0,0,1,0,4,1,0,1,3,2,1,1,490,499,,,,,,,,,,,,,,,,F,T,F,,F,,T
127.86824236517755,R,9928,553,185,discover,170,debit,181,87,hotmail.com,0,2,1,1,0,1,1,1,0,0,0,0,1,2,3,462,405,,,,,,,,,,,,,,F,,,F,,T,F,F,F
60.34621708128973,W,11607,189,,visa,219,credit,385,87,yahoo.com,0,0,4,2,0,0,3,0,2,0,0,2,1,0,1,222,144,,,,,,,,,,,,,,F,T,T,T,F,T,F,,F
40.043976402011225,H,5601,106,150,amex,200,credit,275,96,hotmail.com,0,2,0,1,1,1,3,1,1,1,0,3,1,0,1,304,99,,,,,,,,,,,,,,,,F,F,,,,T,T
28.779381380809998,C,11363,224,185,amex,140,debit,153,60,hotmail.com,0,1,1,1,0,1,1,2,0,1,0,1,2,0,1,160,494,,,,,,,,,,,,,,,T,F,F,T,F,F,T,F
78.95705578889849,W,5839,478,185,discover,115,credit,275,60,gmail.com,0,0,1,2,2,0,0,0,3,2,3,2,1,1,1,8,212,,,,,,,,,,,,,,,F,T,T,T,T,,,F
20.614326154673567,S,12340,407,150,discover,122,credit,457,60,gmail.com,0,1,1,1,0,1,0,1,1,0,0,2,1,0,1,71,343,,,,,,,,,,,,,,,F,,T,T,F,F,F,F
84.55189605741889,C,16322,556,,discover,136,credit,393,87,,0,1,0,1,1,0,1,0,3,1,0,0,2,1,0,323,28,,,,,,,,,,,,,,T,T,F,,,,,F,
424.89993518255795,S,1105,576,,discover,183,credit,211,60,yahoo.com,0,0,0,1,2,2,1,1,0,1,1,1,0,2,1,69,61,,,,,,,,,,,,,,,T,,F,F,,F,T,
176.37065378782808,H,4965,463,,visa,207,credit,494,96,yahoo.com,0,1,3,0,1,0,2,2,0,0,0,0,0,1,1,308,186,,,,,,,,,,,,,,F,F,T,T,T,,T,F,
154.04003395261913,C,7747,534,,visa,249,debit,276,60,gmail.com,0,1,3,2,1,2,0,0,3,1,0,1,0,2,0,33,54,,,,,,,,,,,,,,T,T,F,F,T,T,,T,T
40.490687556980525,W,17505,238,150,discover,122,debit,100,96,hotmail.com,0,0,0,0,2,3,1,0,1,1,2,0,0,0,1,43,375,,,,,,,,,,,,,,,T,F,F,T,,F,F,F
48.993903473837335,C,13023,506,150,mastercard,138,debit,280,60,gmail.com,0,2,0,0,1,0,0,2,0,1,1,0,0,2,2,244,57,,,,,,,,,,,,,,T,F,F,,,,,,T
150.85331268945728,H,1047,188,,mastercard,209,debit,129,96,,0,0,3,4,0,0,0,3,0,1,0,3,0,2,2,304,488,,,,,,,,,,,,,,F,T,F,F,,T,,F,F
44.09586657241862,C,8578,140,,amex,219,debit,376,96,yahoo.com,0,2,1,1,1,2,1,0,0,0,1,0,1,1,1,199,141,,,,,,,,,,,,,,T,F,,F,F,,T,T,
111.59117125295812,C,9998,419,,visa,160,credit,155,60,,0,1,0,0,3,0,0,1,1,0,0,0,2,1,3,76,456,,,,,,,,,,,,,,F,F,T,F,F,,T,,F
0.6285266452136157,S,4368,107,185,mastercard,147,credit,312,60,,0,0,0,0,1,3,0,1,0,2,0,1,0,0,1,138,365,,,,,,,,,,,,,,T,,,F,,F,,F,T
